,Unnamed: 0,Unnamed: 0.1,tags,rgbs,urls,r,g,b
93,218,218,airplanes,156.45823242 164.87235352 164.3012793 ,https://farm5.staticflickr.com/4896/46888768611_88e94bd671_n.jpg,156.45823242,164.87235352,164.3012793
94,219,219,airplanes,58.72424805 53.08526367 50.42826172,https://farm8.staticflickr.com/7836/33011679378_32194aa52e_n.jpg,58.72424805,53.08526367,50.42826172
95,226,226,airplanes,142.46859375 170.27462891 188.70181641,https://farm5.staticflickr.com/4888/39915727083_9ddcf15a63_n.jpg,142.46859375,170.27462891,188.70181641
96,228,228,airplanes,131.11223633 128.48767578 140.20548828,https://farm8.staticflickr.com/7859/31938417187_381cd1dc55_n.jpg,131.11223633,128.48767578,140.20548828
97,232,232,airplanes,153.77555664 152.74457031 145.57413086,https://farm8.staticflickr.com/7879/46878287701_1f9536b318_n.jpg,153.77555664,152.74457031,145.57413086
98,236,236,airplanes,131.57740234 142.24795898 144.08150391,https://farm5.staticflickr.com/4803/45963122005_ef2ebfa3a7_n.jpg,131.57740234,142.24795898,144.08150391
99,240,240,airplanes, 94.2828418  158.80867187 200.71456055,https://farm8.staticflickr.com/7809/46150736384_b208f54889_n.jpg,94.2828418,158.80867187,200.71456055
100,241,241,airplanes, 96.0028605  118.12706701 144.78624608,https://farm5.staticflickr.com/4875/45960940365_d56b7e429d_n.jpg,96.0028605,118.12706701,144.78624608
101,242,242,airplanes, 95.80057798 115.9242065  141.0106779 ,https://farm8.staticflickr.com/7896/31934115457_321a2a1771_n.jpg,95.80057798,115.9242065,141.0106779
102,244,244,airplanes,142.15084059 142.15084059 142.15084059,https://farm5.staticflickr.com/4884/46874937231_2e32c14b33_n.jpg,142.15084059,142.15084059,142.15084059
103,245,245,airplanes,117.99812704 117.99812704 117.99812704,https://farm5.staticflickr.com/4856/39910287283_0e21aa70f2_n.jpg,117.99812704,117.99812704,117.99812704
104,246,246,airplanes,106.17335209 106.17335209 106.17335209,https://farm5.staticflickr.com/4838/32999763778_cd44b2e3a4_n.jpg,106.17335209,106.17335209,106.17335209
105,247,247,airplanes,171.35833333 171.35833333 171.35833333,https://farm5.staticflickr.com/4809/39910284973_a88a41ed2f_n.jpg,171.35833333,171.35833333,171.35833333
106,248,248,airplanes,169.42659198 169.42659198 169.42659198,https://farm5.staticflickr.com/4885/39910284863_6a137cd549_n.jpg,169.42659198,169.42659198,169.42659198
107,249,249,airplanes,176.41663851 176.41663851 176.41663851,https://farm8.staticflickr.com/7801/31933777867_d0810655f2_n.jpg,176.41663851,176.41663851,176.41663851
108,250,250,airplanes,168.34361242 168.34361242 168.34361242,https://farm8.staticflickr.com/7906/31933777807_66a3cb2e1d_n.jpg,168.34361242,168.34361242,168.34361242
109,251,251,airplanes,225.97692383 196.01475586 202.22595703,https://farm8.staticflickr.com/7916/46822999822_e50823694d_n.jpg,225.97692383,196.01475586,202.22595703
110,252,252,airplanes,108.69117359 125.21110893 147.21827978,https://farm5.staticflickr.com/4807/32999677778_2c1459afc3_n.jpg,108.69117359,125.21110893,147.21827978
111,253,253,airplanes,197.87954102  70.6575      86.01012695,https://farm5.staticflickr.com/4837/46150126454_9fc1bf28d7_n.jpg,197.87954102,70.6575,86.01012695
112,254,254,airplanes,106.1640918  132.14613281 137.53537109,https://farm5.staticflickr.com/4901/46874790491_6b7870a7f6_n.jpg,106.1640918,132.14613281,137.53537109
113,255,255,airplanes,247.44018555 246.03852539 245.52396484,https://farm5.staticflickr.com/4833/31933579947_ecc6d27ca3_n.jpg,247.44018555,246.03852539,245.52396484
114,256,256,airplanes,134.63586914 125.33214844 126.09636719,https://farm5.staticflickr.com/4875/46874573761_8603a97197_n.jpg,134.63586914,125.33214844,126.09636719
115,257,257,airplanes,113.23527344 113.11943359 114.40370117,https://farm5.staticflickr.com/4818/46874573311_2198494534_n.jpg,113.23527344,113.11943359,114.40370117
116,258,258,airplanes,139.38210937 131.48755859 132.52134766,https://farm8.staticflickr.com/7831/32999422258_e535fcc799_n.jpg,139.38210937,131.48755859,132.52134766
117,259,259,airplanes,114.70987334 116.5409157  133.86641404,https://farm8.staticflickr.com/7859/31933427047_05f9507971_n.jpg,114.70987334,116.5409157,133.86641404
118,260,260,airplanes,142.98227539 153.3575293  167.07250977,https://farm8.staticflickr.com/7896/39909923973_a1de5ac307_n.jpg,142.98227539,153.3575293,167.07250977
119,261,261,airplanes,126.92958984 127.67935547 125.13881836,https://farm8.staticflickr.com/7855/46874035101_e20f3c6c57_n.jpg,126.92958984,127.67935547,125.13881836
120,262,262,airplanes,102.40397279 153.54079259 207.12217074,https://farm8.staticflickr.com/7915/31933247427_9b69d3a760_n.jpg,102.40397279,153.54079259,207.12217074
121,263,263,airplanes,113.26235213 151.94457808 192.55774842,https://farm5.staticflickr.com/4868/46874398931_82c55b5d0b_n.jpg,113.26235213,151.94457808,192.55774842
122,264,264,airplanes, 82.51841162 150.76490844 229.41671975,https://farm5.staticflickr.com/4872/39909764083_e893f88648_n.jpg,82.51841162,150.76490844,229.41671975
123,265,265,airplanes, 53.10364913 121.44185127 189.9248121 ,https://farm8.staticflickr.com/7869/31933246647_3c8db558ed_n.jpg,53.10364913,121.44185127,189.9248121
124,266,266,airplanes,129.69816406 141.39267578 141.78460938,https://farm5.staticflickr.com/4917/46149473704_13780bf2a2_n.jpg,129.69816406,141.39267578,141.78460938
125,274,274,airplanes,189.94635742 189.01446289 190.81933594,https://farm5.staticflickr.com/4898/32998182788_623ff5d5a9_n.jpg,189.94635742,189.01446289,190.81933594
126,275,275,airplanes, 98.81401367 131.69557617 170.8546875 ,https://farm5.staticflickr.com/4810/46821517922_f3b151b56b_n.jpg,98.81401367,131.69557617,170.8546875
127,280,280,airplanes,137.04289063 136.9215625  129.08769531,https://farm8.staticflickr.com/7867/32997479378_7fb793e23f_n.jpg,137.04289063,136.9215625,129.08769531
