,Unnamed: 0,Unnamed: 0.1,tags,rgbs,urls,r,g,b
283,481,481,bicycle,134.58672852 125.74008789 106.76373047,https://farm5.staticflickr.com/4806/32620674178_e71e622e50_n.jpg,134.58672852,125.74008789,125.74008789
284,482,482,bicycle,116.18542969 109.40543945  98.01393555,https://farm5.staticflickr.com/4874/31553479677_4a0be2b973_n.jpg,116.18542969,109.40543945,109.40543945
285,483,483,bicycle,151.12966285 148.26331822 147.41312106,https://farm5.staticflickr.com/4907/46441939402_3bd7e26dec_n.jpg,151.12966285,148.26331822,148.26331822
286,484,484,bicycle,131.42200908 127.77874381 111.1567038 ,https://farm8.staticflickr.com/7821/45580183565_c5a04bed24_n.jpg,131.42200908,127.77874381,127.77874381
287,485,485,bicycle,102.09713867 109.47625977  99.70029297,https://farm8.staticflickr.com/7830/45580181525_bc814d4246_n.jpg,102.09713867,109.47625977,109.47625977
288,488,488,bicycle, 93.21662371 103.06239261  72.83727448,https://farm5.staticflickr.com/4870/45580175815_081c160247_n.jpg,93.21662371,103.06239261,103.06239261
289,491,491,bicycle,130.29864517 130.7637856  131.606161  ,https://farm8.staticflickr.com/7917/46493314911_0234f6ee13_n.jpg,130.29864517,130.7637856,130.7637856
290,492,492,bicycle,128.09578125 120.99456055 123.89394531,https://farm5.staticflickr.com/4902/46441252672_9ef406a45e_n.jpg,128.09578125,120.99456055,120.99456055
291,499,499,bicycle,100.49162109 114.3259375  121.5631543 ,https://farm5.staticflickr.com/4832/45575419685_c90a77575d_n.jpg,100.49162109,114.3259375,114.3259375
292,503,503,bicycle,103.30055664  83.95730469  73.99633789,https://farm8.staticflickr.com/7831/44667335680_59c633c9ff_n.jpg,103.30055664,83.95730469,83.95730469
293,507,507,bicycle,162.35415348 166.50491495 163.30002967,https://farm5.staticflickr.com/4870/45753488764_f98e4fa3c3_n.jpg,162.35415348,166.50491495,166.50491495
294,508,508,bicycle,115.73611334 102.59738746 107.08015474,https://farm5.staticflickr.com/4914/44659213700_a67e545ce0_n.jpg,115.73611334,102.59738746,102.59738746
